,qid,question_text,target
347023,43fdab3decf0b34cf324,What is the difference of Benz Compressor and Brabus?,0
262815,3370a69f4350a249216b,"Has Asahi Shimbun praised North Korea, Pol Pot and the Vietnam Liberation Front and hide these villainies?",0
912264,b2c354d9108d393ac6e2,"One of my coworkers is leaving soon. What should I say to him on his last day, just before he leaves?",0
511575,64301383f45fb6df11f0,Did you move from IT to finance? How did you do it?,0
597589,750d2e307289844a8b1b,How do I set healthy sleeping habits?,0
570586,6fcd2eb838b545aebdea,In SAP testing how much salary can I expect after 9 years of experience?,0
856697,a7d98e7802530cd9ad27,How we can always stay focused towards your goals?,0
948872,b9ee3ae374990cd6a00b,What happens if two process take the same time after inputting both in SRTF process scheduling? For eg: first km player opens in 30 MS and file explorer opens in 10 MS if after preempting if both comes to be 20ms which will it take?,0
317865,3e4b8a199c6b77fa64b6,Why we use & in copy constructor in c++?,0
815565,9fceb5059bd9dddc87a2,Why Muslim hate ahmadis in Pakistan?,1
332833,413d44da5ddfbee8def2,"Can I use the quadratic equation on a quadratic function? If so, how?",0
287238,38400dd09bd7987b8321,How I can create my blog on Quora?,0
188254,24d1c1ff134c1d404b85,Which is the best Australian Business Database provider?,0
400600,4e7d4a2648725cbe41d2,How many thumbs human have?,0
435743,556587f9f3d7a56fb886,How can you change an BMP file to JPG?,0
292765,39536d0b4ece7ae918c7,How can I get my passport appointment confirmation again when my phone is lost and I can’t sign in my given email to other device?,0
140753,1b8f9ac6b24a5222b0ce,Does working night shifts have an negative effect on mental health?,0
706397,8a5245a102ffb349a2dc,I have a major crush on a guy who already has a boyfriend and I'm barely coming to terms with my bisexuality myself. What do I do?,0
103882,145770921d87db93b0ba,Is it ok to take (pidolate) magnesium supplements everyday for an unlimited period of time?,0
989337,c1d54e7eeeb0f181e1e8,How did geography affect life in the Northern Colonies?,0
126311,18b807a5d60c92aa3098,How do you fish using a flashlight?,0
344366,43794a3a04a1f7fd7e52,"If most wedding cake bakers in the US were Muslim, would Democrats be so concerned about gay ""rights""?",1
281254,370d579a84711824098e,Why is there a minimum height requirement for beauty pageant and also why the participants have to be thin? Why can't a chubby or a short girl cannot represent her country in a beauty pageant competition? Does talent comes in sizes?,0
2654,0084212eaac6046563fa,Turkey has a plan to built 6 nuclear power plants. Do you think Turkey has a secret plan to built nuclear weapons? Would you support this decision?,0
788517,9a7cb4252c8d0c968390,What subjects are taught in humanities stream in class 11 ? ICSE or CBSE which is better for humanities?,0
709612,8aec53ae35ff1049b455,Which is the best website for free images?,0
518355,657ebe3dcf30bc3ad523,How should I use bio oil?,0
191389,256aa3c946b05ff00e7b,How do I become an Independent consultant in data science?,0
554200,6c96d8aeb00dee111ad1,What is the role of a senior student towards junior students in college?,0
550292,6bd16324226320110ab7,"Has the collective field of Science agreed on a standard, universal definition of ""life""? If so, what is it?",0
45263,08dd17255ab1042fe7e9,What do you think it means when someone is unable or chooses not to make eye contact with you?,0
451712,587a028866b20c639caf,Why should I be anything? Why should I do anything?,0
897801,afe97de03bdc28ff19b5,Is there any way I can edit an e-mail received from Paytm? I want to edit the amount of my college fees paid to Paytm,0
25272,04f5595da57169100101,How is the Spanish exclave Cauta protected? Is there a presence of the Spanish Armed Forces?,0
192509,25a0bf7f6031cad4a8b3,"My CGPA is 9.3. I wanted to apply for MS in USA. Is there any financial aid offered in USA by universities or some other thing? M I eligible for it? If not, then what is the criteria for getting financial aid?",0
982709,c08672536b98451618c1,How does the degree of freedom become 2 for a sphere rolling over a surface?,0
447412,57a3256038e9a2ffbf01,"Minus a few Tea Party crazies, conservatives were fair sports when Obama became president. Why did liberals go to their safe spaces and cry when Trump won?",0
217553,2a8e46867ae629b64cc3,Is blowjob a good form of neck exercise?,0
566035,6ee823cd50a38cacbeb5,How did Schola Gladiatoria begin?,0
563063,6e4f4fc5ceb57aeeb114,What are the qualities of a good firefighter?,0
145252,1c6b2f028a5d7d673707,How do you make fried green tomatoes?,0
709645,8aedd69218bfced35bf6,How does one effectively work toward a minimalistic lifestyle?,0
1047334,cd39af505147f59b69da,Why should I not use vulgar words?,0
989631,c1e807d3beb05c811654,"What is the difference between ""verwirklichen"" and ""sich verwirklichen""?",0
119836,17769a7e072f43d7d249,What does Olive oil acidity level mean for an ordinary user who seeks most beneficial and healthy option for daily use?,0
1038923,cb91e3922dbabed8a1f5,I currently have 300 USD. How can I invest this money to make more?,0
108578,154199f25e49e891ecce,"If I finish solving each and every sum in Class 11 RS Aggarwal, then is it necessary to solve RD Sharma also?",0
787360,9a418582482638ec9745,"How is VirtusaPolaris, from a company perspective?",0
642110,7dc5b1ee9710669cf4c5,Why do conservatives hate and fear transgender people so much? Why do they even care?,1
230928,2d29e623e57f4d089020,What is song writers residual?,0
687429,86a46aaa380899d2c856,Why do we need neighborhood watch in a closed house circuit?,0
693017,87be8c11bedc90b79397,"Is that right, to compare human minds to pianos, with many buttons of different energies, to be played by higher forces?",0
815506,9fcbb4bec84de6700322,Why is General Hux so incompetent? Is he mentally scarred from being forcibly castrated by Snoke?,1
428010,53e38ca434d08aa7d1ea,Is it Mexico's fault that illegals cross the border?,0
798508,9c77ed4b81db476f669d,I'm feeling really left behind on school things right now. I don't even know if I'm doing okay. What should I do?,0
634580,7c472958276ba3c87c22,"Why didn't the world just take out the US, the world largest bully, once and for all?",0
806587,9e0aa3b788382a47de29,Did Hogwarts at some point recruite multiple teachers for the same subject?,0
886516,adb0b46059c57afe136a,Do we have to pay any amount to get back our original lost diploma documents?,0
325089,3fb73bb982500aefd0c3,How do you treat shooting pains behind your ear?,0
794098,9b9a8951dee70d8a44b6,What is the difference between a degree in software engineering and a degree in computer science?,0
263323,3388ce5a71a0489bbdab,What is meant by rated speed?,0
36242,07170fa3b9b0f8f251fb,Does my CDPI for NMIMS Mumbai have to be exceptional with an NMAT score of 218 or will I sail through?,0
623242,7a0c1317c540bd55b516,When will the war between North Korea and the US begin?,0
643581,7e0c27cebc706a4d9db7,Is it possoble to activate third eye through Anulom vilom pranayam?,0
39500,07bb43e913757030797c,How do you stop an air conditioner from making ice?,0
99108,13679547408aabe2b31c,How can I treat left sternum pain?,0
53935,0a95fcaa6b6a1430cb43,Is the writing on the wall for Java on Android development with Kotlin being added as a first class language?,0
318505,3e6b922ef109ac85804f,How can I keep myself from feeling so insecure?,0
465788,5b359e505f850df3bc35,What are some interesting Indonesian stadium?,0
310331,3ccb7e7b37666edd6910,What are some legends regarding the Halcyon kingfishers' place of nesting?,0
772387,974ff484caedaa716798,What is a project report? What are the basic principals to be kept in mind?,0
948046,b9c5e5487607bd12cc14,Are all gays pedofiles?,1
584495,72835bed54bb58637c07,Just wrote an e-book what is the process to maximizing income from my new product?,0
797603,9c4aa57ad89e0459bb9c,How do I earn more coins in gloud gaming?,0
44272,08ab73b2d00da1d2e99b,"Why do some people treat people differently, loving to some and hateful to others?",0
117501,16ff3113c3c66a96feaf,Why American women go to work in Nigeria?,1
91098,11d818737655b68e8c56,"Why are Scottish people unable to spell simple words like can, not, and you?",1
512696,64668c4b3e3a84555cad,"In green synthesis of Au nanoparticle, does the amount of tea stock solution impact the amount of nanoparticles produced? In what way does it, if so?",0
98867,135bf4186b7a94b26bb4,How can I get lower berth seat while booking through IRCTC?,0
459584,5a01b4f89a2606129816,Is a romantic relationship with another person impossible if you won't share any secrets you have promised to keep?,0
460232,5a20b65255a75dd9c459,How can I identify crops using ArcMap in GIS?,0
7345,016edfb39d8ff080cad0,Why aren't cars tyres made thin and bigger instead of thick and small to offer more mileage?,0
759266,94c2aa8be229f9278765,Who is the best black metal drummer?,0
145172,1c67c3cb35eb9cd773f9,Can my landlord videotape me in my home without my knowledge in the state of Missouri?,0
760249,94f5702978f023ea38b9,What is an interview? How is it conducted?,0
741387,9133d6b8ef1ef214be38,Where should we invest in property in India?,0
230248,2d086631de5be3343139,"Are there any ways to test yourself (not necessarily a quiz) through different methods to see how you react, and judge whether or not you show high psychopathic traits?",0
65045,0cc15bc945cd27ef5201,Why is it so common for people to fight in the hood?,0
467288,5b8160fe9d17f649e759,Which countries have high demand for CA?,0
196341,26622eb17810f8d112b4,How do you say 'no way' in Chinese?,0
531399,680b2f00899f0e488351,Why is it recommendable to get a whooping cough and flu vaccine during each pregnancy?,0
402672,4ee72d66b5029f4f3cb5,Why don’t police just shoot the bad guys?,1
738586,90a53ef041cb4b72a902,What is the difference between an analog video and digital video?,0
966762,bd6982483f36101336bd,At what point do the police handover to the military in a terror incident?,0
698873,88d85facd2964f292fc4,What are the best suggestions to know NYC by foot?,0
37771,07621cbd0f3e38078c5b,What are some competitive careers that involve debating or math with high upward mobility and very good pay?,0
366995,47ef636e3fde9f9dfff3,What are the characteristics of an ingrowing fingernail?,0
882694,acedf5a631bd22d0ec51,What would be the effect on longevity if all human genes were consolidated into two chromosomes?,0
170188,2144686d12d0880ca296,"I moved house and changed school, and blocked my friends as I want to have a fresh start. Now they found out and are angry. What do I do?",0
643360,7e00cbaa16be9b354574,"Are all those Bigfoot shows fake, or are they actually finding real evidence of the creatures existence?",0
605725,769cb40fa6062f9fed96,Is it possible to give myself up for adoption?,0
450366,58357e978a79defd003b,How do I stop being so bratty?,0
622268,79da13560ddb58b3f3e6,What is the population of St category?,0
722606,8d766c2394c9e52dd870,"How do you cultivate deep, meaningful relationships when you are a highly sensitive person?",0
409773,504e7e1ddd62144756bb,It is gossip to tell my wife the truth about a neighbor?,0
318529,3e6cb83bdd5b47d3fa13,"How do I prove that if a formula is true in all models of infinite cardinality, it is a tautology?",0
180043,2331981b9366205d89a2,Will you leave East Berlin?,0
338829,4261ff92e74b5780a5fb,"Where can I get double toned milk in Karol Bagh, New Delhi?",0
970490,be249ab7556b0e3d2c0b,Can we use hair spa after permanent straightening?,0
486592,5f4b965b44f5b276f9e1,How did the 1st human get to pet a wolf?,0
366800,47e51efcd18c3788b5ce,Why is the mechanical advantage the same in all machines and the velocity ratio different?,0
722885,8d852d162ae412dad341,What is the best recipe you can make from eggs?,0
111461,15d09649159b64384857,"Why do I sometimes remember something from long ago very clearly, but moments later it feels like the memory has become hazy?",0
17781,037b48ef046360960e95,"When our monthly sip is closed, where does the money goes?",0
44420,08b34d6f5e393e38b7e1,When in your life did a car's appearance look humorous?,0
792088,9b35442e3bae45061c90,Why do lanthanoide and actinoides have the same physical and chemical proporties?,0
1019129,c7b591eb1e101b442d9e,Why do females take so long to reply?,1
521160,6605e93934e5026f4eb0,Can I get accepted with 2.5 GPA as an international student for graduate program to St. John's University? What are my chances?,0
